国兰,http://www.baike.com/wiki/%E5%9B%BD%E5%85%B0
土知母,http://www.baike.com/wiki/%E5%9C%9F%E7%9F%A5%E6%AF%8D
厚藤,http://www.baike.com/wiki/%E5%8E%9A%E8%97%A4
非洲菠萝格,http://www.baike.com/wiki/%E9%9D%9E%E6%B4%B2%E8%8F%A0%E8%90%9D%E6%A0%BC
木帚栒子,http://www.baike.com/wiki/%E6%9C%A8%E5%B8%9A%E6%A0%92%E5%AD%90
红心果,http://www.baike.com/wiki/%E7%BA%A2%E5%BF%83%E6%9E%9C
金佛山兰,http://www.baike.com/wiki/%E9%87%91%E4%BD%9B%E5%B1%B1%E5%85%B0
托毛匹菊,http://www.baike.com/wiki/%E6%89%98%E6%AF%9B%E5%8C%B9%E8%8F%8A
飞蓬属,http://www.baike.com/wiki/%E9%A3%9E%E8%93%AC%E5%B1%9E
杯盖阴石蕨,http://www.baike.com/wiki/%E6%9D%AF%E7%9B%96%E9%98%B4%E7%9F%B3%E8%95%A8
金叶莸,http://www.baike.com/wiki/%E9%87%91%E5%8F%B6%E8%8E%B8
响水大米,http://www.baike.com/wiki/%E5%93%8D%E6%B0%B4%E5%A4%A7%E7%B1%B3
红豆[植物],http://www.baike.com/wiki/%E7%BA%A2%E8%B1%86%5B%E6%A4%8D%E7%89%A9%5D
洼点蓼,http://www.baike.com/wiki/%E6%B4%BC%E7%82%B9%E8%93%BC
上海青,http://www.baike.com/wiki/%E4%B8%8A%E6%B5%B7%E9%9D%92
日本五针松,http://www.baike.com/wiki/%E6%97%A5%E6%9C%AC%E4%BA%94%E9%92%88%E6%9D%BE
拉宾斯,http://www.baike.com/wiki/%E6%8B%89%E5%AE%BE%E6%96%AF
观赏谷子,http://www.baike.com/wiki/%E8%A7%82%E8%B5%8F%E8%B0%B7%E5%AD%90
挪威枫,http://www.baike.com/wiki/%E6%8C%AA%E5%A8%81%E6%9E%AB
垂叶黄精,http://www.baike.com/wiki/%E5%9E%82%E5%8F%B6%E9%BB%84%E7%B2%BE
星花草,http://www.baike.com/wiki/%E6%98%9F%E8%8A%B1%E8%8D%89
刺头复叶耳蕨,http://www.baike.com/wiki/%E5%88%BA%E5%A4%B4%E5%A4%8D%E5%8F%B6%E8%80%B3%E8%95%A8
凤凰木属,http://www.baike.com/wiki/%E5%87%A4%E5%87%B0%E6%9C%A8%E5%B1%9E
无患子目,http://www.baike.com/wiki/%E6%97%A0%E6%82%A3%E5%AD%90%E7%9B%AE
柽,http://www.baike.com/wiki/%E6%9F%BD
喷瓜,http://www.baike.com/wiki/%E5%96%B7%E7%93%9C
滇越金线兰,http://www.baike.com/wiki/%E6%BB%87%E8%B6%8A%E9%87%91%E7%BA%BF%E5%85%B0
梅花[植物],http://www.baike.com/wiki/%E6%A2%85%E8%8A%B1%5B%E6%A4%8D%E7%89%A9%5D
延胡索[罂粟科紫堇属植物],http://www.baike.com/wiki/%E5%BB%B6%E8%83%A1%E7%B4%A2%5B%E7%BD%82%E7%B2%9F%E7%A7%91%E7%B4%AB%E5%A0%87%E5%B1%9E%E6%A4%8D%E7%89%A9%5D
玛卡,http://www.baike.com/wiki/%E7%8E%9B%E5%8D%A1
本特草,http://www.baike.com/wiki/%E6%9C%AC%E7%89%B9%E8%8D%89
野漆,http://www.baike.com/wiki/%E9%87%8E%E6%BC%86
川西银莲花,http://www.baike.com/wiki/%E5%B7%9D%E8%A5%BF%E9%93%B6%E8%8E%B2%E8%8A%B1
光饱和点,http://www.baike.com/wiki/%E5%85%89%E9%A5%B1%E5%92%8C%E7%82%B9
高大沟酸浆,http://www.baike.com/wiki/%E9%AB%98%E5%A4%A7%E6%B2%9F%E9%85%B8%E6%B5%86
忍冬亚属,http://www.baike.com/wiki/%E5%BF%8D%E5%86%AC%E4%BA%9A%E5%B1%9E
佛面竹,http://www.baike.com/wiki/%E4%BD%9B%E9%9D%A2%E7%AB%B9
短柄菝葜,http://www.baike.com/wiki/%E7%9F%AD%E6%9F%84%E8%8F%9D%E8%91%9C
福王草属,http://www.baike.com/wiki/%E7%A6%8F%E7%8E%8B%E8%8D%89%E5%B1%9E
郑州90-1,http://www.baike.com/wiki/%E9%83%91%E5%B7%9E90-1
土半夏,http://www.baike.com/wiki/%E5%9C%9F%E5%8D%8A%E5%A4%8F
花耳科,http://www.baike.com/wiki/%E8%8A%B1%E8%80%B3%E7%A7%91
葫芦亚族,http://www.baike.com/wiki/%E8%91%AB%E8%8A%A6%E4%BA%9A%E6%97%8F
卵萼沼兰,http://www.baike.com/wiki/%E5%8D%B5%E8%90%BC%E6%B2%BC%E5%85%B0
两列毛小米草,http://www.baike.com/wiki/%E4%B8%A4%E5%88%97%E6%AF%9B%E5%B0%8F%E7%B1%B3%E8%8D%89
华东细湿藓,http://www.baike.com/wiki/%E5%8D%8E%E4%B8%9C%E7%BB%86%E6%B9%BF%E8%97%93
黑木蜈蚣藻,http://www.baike.com/wiki/%E9%BB%91%E6%9C%A8%E8%9C%88%E8%9A%A3%E8%97%BB
滨海牡蒿,http://www.baike.com/wiki/%E6%BB%A8%E6%B5%B7%E7%89%A1%E8%92%BF
杏梅,http://www.baike.com/wiki/%E6%9D%8F%E6%A2%85
向日葵属,http://www.baike.com/wiki/%E5%90%91%E6%97%A5%E8%91%B5%E5%B1%9E
葵百合,http://www.baike.com/wiki/%E8%91%B5%E7%99%BE%E5%90%88
黄心龙舌兰,http://www.baike.com/wiki/%E9%BB%84%E5%BF%83%E9%BE%99%E8%88%8C%E5%85%B0
琴叶珊瑚,http://www.baike.com/wiki/%E7%90%B4%E5%8F%B6%E7%8F%8A%E7%91%9A
条纹十二卷,http://www.baike.com/wiki/%E6%9D%A1%E7%BA%B9%E5%8D%81%E4%BA%8C%E5%8D%B7
小距凤仙花,http://www.baike.com/wiki/%E5%B0%8F%E8%B7%9D%E5%87%A4%E4%BB%99%E8%8A%B1
土知母,http://www.baike.com/wiki/%E5%9C%9F%E7%9F%A5%E6%AF%8D
松露玉,http://www.baike.com/wiki/%E6%9D%BE%E9%9C%B2%E7%8E%89
长苞毛兰,http://www.baike.com/wiki/%E9%95%BF%E8%8B%9E%E6%AF%9B%E5%85%B0
花经,http://www.baike.com/wiki/%E8%8A%B1%E7%BB%8F
荷包牡丹,http://www.baike.com/wiki/%E8%8D%B7%E5%8C%85%E7%89%A1%E4%B8%B9
牡丹罂粟,http://www.baike.com/wiki/%E7%89%A1%E4%B8%B9%E7%BD%82%E7%B2%9F
乳白石蒜,http://www.baike.com/wiki/%E4%B9%B3%E7%99%BD%E7%9F%B3%E8%92%9C
巨型魔芋,http://www.baike.com/wiki/%E5%B7%A8%E5%9E%8B%E9%AD%94%E8%8A%8B
秀英花,http://www.baike.com/wiki/%E7%A7%80%E8%8B%B1%E8%8A%B1
彩苞凤梨,http://www.baike.com/wiki/%E5%BD%A9%E8%8B%9E%E5%87%A4%E6%A2%A8
水芫花属,http://www.baike.com/wiki/%E6%B0%B4%E8%8A%AB%E8%8A%B1%E5%B1%9E
建兰,http://www.baike.com/wiki/%E5%BB%BA%E5%85%B0
小毛毡苔,http://www.baike.com/wiki/%E5%B0%8F%E6%AF%9B%E6%AF%A1%E8%8B%94
白皮松,http://www.baike.com/wiki/%E7%99%BD%E7%9A%AE%E6%9D%BE
杂交石竹,http://www.baike.com/wiki/%E6%9D%82%E4%BA%A4%E7%9F%B3%E7%AB%B9
毛华菊,http://www.baike.com/wiki/%E6%AF%9B%E5%8D%8E%E8%8F%8A
蛇眼菊,http://www.baike.com/wiki/%E8%9B%87%E7%9C%BC%E8%8F%8A
食人树,http://www.baike.com/wiki/%E9%A3%9F%E4%BA%BA%E6%A0%91
四季樱草,http://www.baike.com/wiki/%E5%9B%9B%E5%AD%A3%E6%A8%B1%E8%8D%89
金钱槭,http://www.baike.com/wiki/%E9%87%91%E9%92%B1%E6%A7%AD
富贵草,http://www.baike.com/wiki/%E5%AF%8C%E8%B4%B5%E8%8D%89
翠云草,http://www.baike.com/wiki/%E7%BF%A0%E4%BA%91%E8%8D%89
灌木植物,http://www.baike.com/wiki/%E7%81%8C%E6%9C%A8%E6%A4%8D%E7%89%A9
牡丹花,http://www.baike.com/wiki/%E7%89%A1%E4%B8%B9%E8%8A%B1
火鹤花,http://www.baike.com/wiki/%E7%81%AB%E9%B9%A4%E8%8A%B1
芙蓉葵,http://www.baike.com/wiki/%E8%8A%99%E8%93%89%E8%91%B5
珊瑚盆景,http://www.baike.com/wiki/%E7%8F%8A%E7%91%9A%E7%9B%86%E6%99%AF
邵氏卷瓣兰,http://www.baike.com/wiki/%E9%82%B5%E6%B0%8F%E5%8D%B7%E7%93%A3%E5%85%B0
摇钱树[多年生草本植物],http://www.baike.com/wiki/%E6%91%87%E9%92%B1%E6%A0%91%5B%E5%A4%9A%E5%B9%B4%E7%94%9F%E8%8D%89%E6%9C%AC%E6%A4%8D%E7%89%A9%5D
姜花,http://www.baike.com/wiki/%E5%A7%9C%E8%8A%B1
猪牙花,http://www.baike.com/wiki/%E7%8C%AA%E7%89%99%E8%8A%B1
芍药属,http://www.baike.com/wiki/%E8%8A%8D%E8%8D%AF%E5%B1%9E
赛波花,http://www.baike.com/wiki/%E8%B5%9B%E6%B3%A2%E8%8A%B1
观叶植物,http://www.baike.com/wiki/%E8%A7%82%E5%8F%B6%E6%A4%8D%E7%89%A9
堆心菊,http://www.baike.com/wiki/%E5%A0%86%E5%BF%83%E8%8F%8A
铁桦树,http://www.baike.com/wiki/%E9%93%81%E6%A1%A6%E6%A0%91
紫花野菊,http://www.baike.com/wiki/%E7%B4%AB%E8%8A%B1%E9%87%8E%E8%8F%8A
紫叶山本酢浆草,http://www.baike.com/wiki/%E7%B4%AB%E5%8F%B6%E5%B1%B1%E6%9C%AC%E9%85%A2%E6%B5%86%E8%8D%89
蓝菊,http://www.baike.com/wiki/%E8%93%9D%E8%8F%8A
五角星,http://www.baike.com/wiki/%E4%BA%94%E8%A7%92%E6%98%9F
棒茎毛兰,http://www.baike.com/wiki/%E6%A3%92%E8%8C%8E%E6%AF%9B%E5%85%B0
新疆百合,http://www.baike.com/wiki/%E6%96%B0%E7%96%86%E7%99%BE%E5%90%88
醉蝶花,http://www.baike.com/wiki/%E9%86%89%E8%9D%B6%E8%8A%B1
欧石楠,http://www.baike.com/wiki/%E6%AC%A7%E7%9F%B3%E6%A5%A0
紫露草,http://www.baike.com/wiki/%E7%B4%AB%E9%9C%B2%E8%8D%89
黄连木,http://www.baike.com/wiki/%E9%BB%84%E8%BF%9E%E6%9C%A8
木槿花,http://www.baike.com/wiki/%E6%9C%A8%E6%A7%BF%E8%8A%B1
蜜蜂兰,http://www.baike.com/wiki/%E8%9C%9C%E8%9C%82%E5%85%B0
观赏凤梨,http://www.baike.com/wiki/%E8%A7%82%E8%B5%8F%E5%87%A4%E6%A2%A8
水兰,http://www.baike.com/wiki/%E6%B0%B4%E5%85%B0
小叶巧玲花,http://www.baike.com/wiki/%E5%B0%8F%E5%8F%B6%E5%B7%A7%E7%8E%B2%E8%8A%B1
照波,http://www.baike.com/wiki/%E7%85%A7%E6%B3%A2
千鸟草,http://www.baike.com/wiki/%E5%8D%83%E9%B8%9F%E8%8D%89
菱唇毛兰,http://www.baike.com/wiki/%E8%8F%B1%E5%94%87%E6%AF%9B%E5%85%B0
鹅掌草,http://www.baike.com/wiki/%E9%B9%85%E6%8E%8C%E8%8D%89
假鹰爪,http://www.baike.com/wiki/%E5%81%87%E9%B9%B0%E7%88%AA
三角椰子,http://www.baike.com/wiki/%E4%B8%89%E8%A7%92%E6%A4%B0%E5%AD%90
云片柏,http://www.baike.com/wiki/%E4%BA%91%E7%89%87%E6%9F%8F
春剑,http://www.baike.com/wiki/%E6%98%A5%E5%89%91
依米花,http://www.baike.com/wiki/%E4%BE%9D%E7%B1%B3%E8%8A%B1
白独活,http://www.baike.com/wiki/%E7%99%BD%E7%8B%AC%E6%B4%BB
绿兰,http://www.baike.com/wiki/%E7%BB%BF%E5%85%B0
宝莲灯花,http://www.baike.com/wiki/%E5%AE%9D%E8%8E%B2%E7%81%AF%E8%8A%B1
穆坪紫堇,http://www.baike.com/wiki/%E7%A9%86%E5%9D%AA%E7%B4%AB%E5%A0%87
曼陀罗花,http://www.baike.com/wiki/%E6%9B%BC%E9%99%80%E7%BD%97%E8%8A%B1
小丽花,http://www.baike.com/wiki/%E5%B0%8F%E4%B8%BD%E8%8A%B1
麦杆菊,http://www.baike.com/wiki/%E9%BA%A6%E6%9D%86%E8%8F%8A
翠雀,http://www.baike.com/wiki/%E7%BF%A0%E9%9B%80
白花牵牛,http://www.baike.com/wiki/%E7%99%BD%E8%8A%B1%E7%89%B5%E7%89%9B
龟甲牡丹,http://www.baike.com/wiki/%E9%BE%9F%E7%94%B2%E7%89%A1%E4%B8%B9
二乔玉兰,http://www.baike.com/wiki/%E4%BA%8C%E4%B9%94%E7%8E%89%E5%85%B0
大岛樱,http://www.baike.com/wiki/%E5%A4%A7%E5%B2%9B%E6%A8%B1
裸蕨类,http://www.baike.com/wiki/%E8%A3%B8%E8%95%A8%E7%B1%BB
美丽月见草,http://www.baike.com/wiki/%E7%BE%8E%E4%B8%BD%E6%9C%88%E8%A7%81%E8%8D%89
苞叶杜鹃,http://www.baike.com/wiki/%E8%8B%9E%E5%8F%B6%E6%9D%9C%E9%B9%83
丹东杜鹃,http://www.baike.com/wiki/%E4%B8%B9%E4%B8%9C%E6%9D%9C%E9%B9%83
永久花,http://www.baike.com/wiki/%E6%B0%B8%E4%B9%85%E8%8A%B1
文心兰,http://www.baike.com/wiki/%E6%96%87%E5%BF%83%E5%85%B0
紫菊,http://www.baike.com/wiki/%E7%B4%AB%E8%8F%8A
万带兰,http://www.baike.com/wiki/%E4%B8%87%E5%B8%A6%E5%85%B0
小红菊,http://www.baike.com/wiki/%E5%B0%8F%E7%BA%A2%E8%8F%8A
猴面包树,http://www.baike.com/wiki/%E7%8C%B4%E9%9D%A2%E5%8C%85%E6%A0%91
石竹,http://www.baike.com/wiki/%E7%9F%B3%E7%AB%B9
银荆树,http://www.baike.com/wiki/%E9%93%B6%E8%8D%86%E6%A0%91
红素,http://www.baike.com/wiki/%E7%BA%A2%E7%B4%A0
大花黄牡丹,http://www.baike.com/wiki/%E5%A4%A7%E8%8A%B1%E9%BB%84%E7%89%A1%E4%B8%B9
旱伞草,http://www.baike.com/wiki/%E6%97%B1%E4%BC%9E%E8%8D%89
荇菜,http://www.baike.com/wiki/%E8%8D%87%E8%8F%9C
和合,http://www.baike.com/wiki/%E5%92%8C%E5%90%88
菏泽牡丹,http://www.baike.com/wiki/%E8%8F%8F%E6%B3%BD%E7%89%A1%E4%B8%B9
换锦花,http://www.baike.com/wiki/%E6%8D%A2%E9%94%A6%E8%8A%B1
猴面花,http://www.baike.com/wiki/%E7%8C%B4%E9%9D%A2%E8%8A%B1
丝兰,http://www.baike.com/wiki/%E4%B8%9D%E5%85%B0
羽衣甘蓝,http://www.baike.com/wiki/%E7%BE%BD%E8%A1%A3%E7%94%98%E8%93%9D
白纸扇,http://www.baike.com/wiki/%E7%99%BD%E7%BA%B8%E6%89%87
菊花菜,http://www.baike.com/wiki/%E8%8F%8A%E8%8A%B1%E8%8F%9C
虎皮兰,http://www.baike.com/wiki/%E8%99%8E%E7%9A%AE%E5%85%B0
西洋杜鹃,http://www.baike.com/wiki/%E8%A5%BF%E6%B4%8B%E6%9D%9C%E9%B9%83
麝香百合,http://www.baike.com/wiki/%E9%BA%9D%E9%A6%99%E7%99%BE%E5%90%88
水仙杜鹃,http://www.baike.com/wiki/%E6%B0%B4%E4%BB%99%E6%9D%9C%E9%B9%83
串珠石斛,http://www.baike.com/wiki/%E4%B8%B2%E7%8F%A0%E7%9F%B3%E6%96%9B
龙游梅,http://www.baike.com/wiki/%E9%BE%99%E6%B8%B8%E6%A2%85
多花兰,http://www.baike.com/wiki/%E5%A4%9A%E8%8A%B1%E5%85%B0
石头花,http://www.baike.com/wiki/%E7%9F%B3%E5%A4%B4%E8%8A%B1
假龙头花,http://www.baike.com/wiki/%E5%81%87%E9%BE%99%E5%A4%B4%E8%8A%B1
黄苞蝎尾蕉,http://www.baike.com/wiki/%E9%BB%84%E8%8B%9E%E8%9D%8E%E5%B0%BE%E8%95%89
紫茉莉,http://www.baike.com/wiki/%E7%B4%AB%E8%8C%89%E8%8E%89
豹皮花,http://www.baike.com/wiki/%E8%B1%B9%E7%9A%AE%E8%8A%B1
塞外昭君,http://www.baike.com/wiki/%E5%A1%9E%E5%A4%96%E6%98%AD%E5%90%9B
矮紫薇,http://www.baike.com/wiki/%E7%9F%AE%E7%B4%AB%E8%96%87
斑马花,http://www.baike.com/wiki/%E6%96%91%E9%A9%AC%E8%8A%B1
台湾藜芦,http://www.baike.com/wiki/%E5%8F%B0%E6%B9%BE%E8%97%9C%E8%8A%A6
桢桐,http://www.baike.com/wiki/%E6%A1%A2%E6%A1%90
珊瑚花,http://www.baike.com/wiki/%E7%8F%8A%E7%91%9A%E8%8A%B1
小花杓兰,http://www.baike.com/wiki/%E5%B0%8F%E8%8A%B1%E6%9D%93%E5%85%B0
赤胫散,http://www.baike.com/wiki/%E8%B5%A4%E8%83%AB%E6%95%A3
大花金鸡菊,http://www.baike.com/wiki/%E5%A4%A7%E8%8A%B1%E9%87%91%E9%B8%A1%E8%8F%8A
红花菜豆,http://www.baike.com/wiki/%E7%BA%A2%E8%8A%B1%E8%8F%9C%E8%B1%86
大萼蓝钟花,http://www.baike.com/wiki/%E5%A4%A7%E8%90%BC%E8%93%9D%E9%92%9F%E8%8A%B1
暴马丁香,http://www.baike.com/wiki/%E6%9A%B4%E9%A9%AC%E4%B8%81%E9%A6%99
白花羊蹄甲,http://www.baike.com/wiki/%E7%99%BD%E8%8A%B1%E7%BE%8A%E8%B9%84%E7%94%B2
素冠荷鼎,http://www.baike.com/wiki/%E7%B4%A0%E5%86%A0%E8%8D%B7%E9%BC%8E
珍珠罗汉松,http://www.baike.com/wiki/%E7%8F%8D%E7%8F%A0%E7%BD%97%E6%B1%89%E6%9D%BE
粉花绣线菊,http://www.baike.com/wiki/%E7%B2%89%E8%8A%B1%E7%BB%A3%E7%BA%BF%E8%8F%8A
天门冬,http://www.baike.com/wiki/%E5%A4%A9%E9%97%A8%E5%86%AC
石海椒,http://www.baike.com/wiki/%E7%9F%B3%E6%B5%B7%E6%A4%92
玉蝶梅,http://www.baike.com/wiki/%E7%8E%89%E8%9D%B6%E6%A2%85
卵萼花锚,http://www.baike.com/wiki/%E5%8D%B5%E8%90%BC%E8%8A%B1%E9%94%9A
堇色,http://www.baike.com/wiki/%E5%A0%87%E8%89%B2
四生臂形草,http://www.baike.com/wiki/%E5%9B%9B%E7%94%9F%E8%87%82%E5%BD%A2%E8%8D%89
琥头,http://www.baike.com/wiki/%E7%90%A5%E5%A4%B4
金平秋海棠,http://www.baike.com/wiki/%E9%87%91%E5%B9%B3%E7%A7%8B%E6%B5%B7%E6%A3%A0
比利牛斯罂粟,http://www.baike.com/wiki/%E6%AF%94%E5%88%A9%E7%89%9B%E6%96%AF%E7%BD%82%E7%B2%9F
银皇后万年青,http://www.baike.com/wiki/%E9%93%B6%E7%9A%87%E5%90%8E%E4%B8%87%E5%B9%B4%E9%9D%92
南国玉属,http://www.baike.com/wiki/%E5%8D%97%E5%9B%BD%E7%8E%89%E5%B1%9E
水耕,http://www.baike.com/wiki/%E6%B0%B4%E8%80%95
老极品,http://www.baike.com/wiki/%E8%80%81%E6%9E%81%E5%93%81
大地草莓,http://www.baike.com/wiki/%E5%A4%A7%E5%9C%B0%E8%8D%89%E8%8E%93
滇南翻唇兰,http://www.baike.com/wiki/%E6%BB%87%E5%8D%97%E7%BF%BB%E5%94%87%E5%85%B0
杨玉勇,http://www.baike.com/wiki/%E6%9D%A8%E7%8E%89%E5%8B%87
线形叶,http://www.baike.com/wiki/%E7%BA%BF%E5%BD%A2%E5%8F%B6
龙芽,http://www.baike.com/wiki/%E9%BE%99%E8%8A%BD
半蒴苣苔属,http://www.baike.com/wiki/%E5%8D%8A%E8%92%B4%E8%8B%A3%E8%8B%94%E5%B1%9E
醉荷,http://www.baike.com/wiki/%E9%86%89%E8%8D%B7
茯苓,http://www.baike.com/wiki/%E8%8C%AF%E8%8B%93
豆科,http://www.baike.com/wiki/%E8%B1%86%E7%A7%91
上海青,http://www.baike.com/wiki/%E4%B8%8A%E6%B5%B7%E9%9D%92
喜林芋属,http://www.baike.com/wiki/%E5%96%9C%E6%9E%97%E8%8A%8B%E5%B1%9E
茄科,http://www.baike.com/wiki/%E8%8C%84%E7%A7%91
水芹,http://www.baike.com/wiki/%E6%B0%B4%E8%8A%B9
菱,http://www.baike.com/wiki/%E8%8F%B1
变异蔬菜,http://www.baike.com/wiki/%E5%8F%98%E5%BC%82%E8%94%AC%E8%8F%9C
韭菜籽,http://www.baike.com/wiki/%E9%9F%AD%E8%8F%9C%E7%B1%BD
豆苗,http://www.baike.com/wiki/%E8%B1%86%E8%8B%97
朝鲜蓟,http://www.baike.com/wiki/%E6%9C%9D%E9%B2%9C%E8%93%9F
芫茜,http://www.baike.com/wiki/%E8%8A%AB%E8%8C%9C
朱蕉属,http://www.baike.com/wiki/%E6%9C%B1%E8%95%89%E5%B1%9E
番茄叶霉病,http://www.baike.com/wiki/%E7%95%AA%E8%8C%84%E5%8F%B6%E9%9C%89%E7%97%85
芥蓝菜,http://www.baike.com/wiki/%E8%8A%A5%E8%93%9D%E8%8F%9C
辐射菠,http://www.baike.com/wiki/%E8%BE%90%E5%B0%84%E8%8F%A0
姬菇,http://www.baike.com/wiki/%E5%A7%AC%E8%8F%87
佛手瓜,http://www.baike.com/wiki/%E4%BD%9B%E6%89%8B%E7%93%9C
花椰菜,http://www.baike.com/wiki/%E8%8A%B1%E6%A4%B0%E8%8F%9C
莼菜,http://www.baike.com/wiki/%E8%8E%BC%E8%8F%9C
水东芥菜,http://www.baike.com/wiki/%E6%B0%B4%E4%B8%9C%E8%8A%A5%E8%8F%9C
芜菁甘蓝,http://www.baike.com/wiki/%E8%8A%9C%E8%8F%81%E7%94%98%E8%93%9D
