"003cf8b18ea9eac9179eed19b741878c","鱼腥草高产栽培与利用","本书由湖南农业大学农学院陈灿、黄璜教授主编。内容包括鱼腥草的利用价值与开发状况，鱼腥草的生物学特性及环境条件要求，鱼腥草的种苗繁育与大田准备，鱼腥草的高产种植方式及大田培管，鱼腥草的病虫害防治，鱼腥草的无公害生产技术，鱼腥草的采收与贮藏保鲜，以及鱼腥草的加工利用等知识与技术。全书内容丰富，语言通俗，技术先进，经验实用，具有很强的可操作性，对于搞好鱼腥草的开发利用，提高其种植效益，具有很强的指导作用。"
"004f36c8eedb1f8cf1b8fd02af292776","白苣","白苣，属菊科莴苣属。为一年生或二年生草本作物，也是欧、美国家的大众蔬菜，深受人们喜爱。白苣原产欧洲地中海沿岸，由野生种驯化而来。古希腊人、罗马人最早食用。白苣传入我国的历史较悠久，东南沿海，特别是大城市近郊、两广地区栽培较多，特别是台湾种植尤为普遍。近年来，栽培面积迅速扩大，生菜也由宾馆、饭店进入寻常百姓的餐桌。"
"005458e59caba63ed58c1c64531145a1","宣化县崞村镇西河坊村","宣化县崞村镇西河坊村围绕建设双万亩蔬菜基地，扩大种植规模，推广先进技术，为种植户提供良好服务，使蔬菜产业越做越大。今年，这个镇蔬菜种植面积达到1.4万亩，总产量可突破4.2万吨，可促农增收4300万元。"
"005ae8bf385824c76707314a3330f317","《石楠花》","石楠花属石楠科，常绿灌木。叶大椭圆形，有长叶柄，叶面平滑而厚，状似枇杷叶较小，种类甚多，花开甚艳。常绿灌木。干高丈许花冠长筒形，有淡紫、红、淡红、白等色。一蓓数花，具有长柄，雄蕊十枚，雌蕊一枚较长。"
"005b9ff63d6eaffd597d96658f91865f","果粒奶优","美汁源果粒奶优水果牛奶饮品于2009年上市。美汁源果粒奶优水果牛奶饮品的产品配方，来自美汁源的阳光果汁和饱满椰果粒，特别添加乳清蛋白，含有烟酸、维生素E等元素。美汁源果粒奶优拥有250克PET、450克PET、1500克PET及250克纸盒礼盒装四种包装，菠萝、草莓、芒果和水蜜桃、香蕉、原味六种口味。"
"0066be4453a075715f00e4ce291a86e0","毕澄茄","毛叶木姜子（学名：Litsea mollis Hemsl.）是樟科木姜子属植物，落叶灌木或小乔木，高达4米；树皮绿色，小枝灰褐色，有柔毛。叶互生或聚生枝顶，长圆形或椭圆形，上面暗绿色，下面带绿苍白色，羽状脉，伞形花序腋生，花被裂片黄色，果球形，花期3-4月，果期9-10月。分布于中国广东、广西、湖南、湖北、四川、贵州、云南和西藏东部。生长在海拔600-2800米的山坡灌丛中或阔叶林中。果、树皮、叶可提取芳香油。种子含脂肪油25%，属不干性油，为制皂的上等原料。根和果还可入药，根治气痛、劳伤，果治腹泻、气痛、血吸虫病等。（概述图参考来源： ）"
"009d147256fd34678ff870a6a52e578c","广东创大吊瓜王","广东创大吊瓜王为冬瓜的一个品种。"
"00a105d2097a60e8fd7779347bf788d8","海沃德猕猴桃","海沃德猕猴桃是美味猕猴桃系列，中国猕猴桃主栽品种之一，该品种果肉翠绿，味道甜酸可口，有浓厚的清香味，维生素含量极高，其最大特点是果型美、品质优、耐贮藏、货架期长，具有较好的丰产性，在大面积发展该品种，能够较大的提高猕猴桃的种植效益。"
"00a7b1255cfae2a0e3c1f5537170eefa","回交","回交是子一代和两个亲本的 任个进行杂交的方法叫作回交。在遗传学 研究中，常利用回交的方法来加强杂种个体 的性状表现，特别是与隐性亲本的回交，它 是检验子一代的基因型的重要方法。用回交方法所产生的后代称为回交杂种。（李生斌）"
"00cea1bf690b01c559f149bc168dd478","撷草","高山花季一直是登山者津津乐道的话题，然而，要能引起大家注意的花朵，除了花形大，比较容易吸引人外，不然就是要开成一片花海，前者如台湾百合，後者像玉山佛甲草，如果两者都不是，那就长在路旁，自然就容易得到山友的青睐了。"
"00dbf1cbbc928639a585413a9ed2f31b","东亚小羽藓","东亚小羽藓是羽藓科、羽藓属下的一个物种。"
"00eeb64bb7a3e5cd51669a06e4e7e7ed","一支箭","一支箭，中药名。为瓶尔小草科瓶尔小草属植物尖头瓶尔小草等Ophioglossum pedunculosum Desv.的带根全草。分布于安徽、江西、福建、福建、广东、四川、贵州、云南、台湾等地。具有清热解毒，活血散瘀之功效。用于痈肿疮毒，疥疮，痔疮，毒蛇咬伤，烧烫伤，跌打损伤，小儿疳积。"
"0108e96ddf109e6ca7cab956d9029f71","平蔬二号辣椒","平蔬二号辣椒，一代交配，中早熟。 单果重50－80克，最大单果重120克以上。 果长22厘米左右，粗3-4厘米，株高65厘米左右。"
"011459c96b1b5698c36ecc9763d57ccc","四季果","四季果属木本植物，常绿小灌木，直立形，株高可达40公分，光滑无毛，叶互生，长圆形；花白色，果实成熟时为红色，圆球形，直径1公分以上。别名 ：珊瑚樱、吉庆果、珊瑚子、玉珊瑚、红珊瑚、野辣茄、野海椒、山红珠四季果全株有毒，叶比果毒性更大。中毒症状为头晕、恶心、思睡、剧烈腹痛、瞳孔散大。但是只要不大量服用，纯粹观赏就没事的。"
"0114b9f42ed5e1274a91e2651a45d680","乐优107","乐优107是用不育系“乐丰A”与自育恢复系“HR107”配组育成的优质杂交水稻新品种。"
"0114f260d98bf93b8cd4e53f61446744","甘笋","苦笋又名甘笋、凉笋，野生于崇山峻岭之中，其呈苦味的糖甙有刺激巨噬细胞生成的作用，该细胞有防癌解毒的功效。 苦笋含丰富的纤维素，能促进肠蠕动，从而缩短胆固醇、脂肪等物质在体内的停留时间，故有减肥和预防便秘、结肠癌等功效。中医认为，苦笋味甘、淡、微苦，寒，有清热利尿、活血祛风功用，可治风湿、食积、咳嗽、疮疡等症。"
"011bf4b1ec8fcae2c01e63ada28d4eaf","软腐病","结球甘蓝易发病，且发病较重。在结球甘蓝包心期至贮藏期发生。包心期被害时，发病初外叶在晴天呈萎蔫状下垂，而阴天或早晚均能恢复正常状态。随着病害不断加重，植株逐渐失去恢复能力而使整个或大部分叶片青枯。菜帮基部、茎基部或根上部先产生水渍状病斑，淡灰黄色，植物组织粘稠湿腐，成烂泥状，有恶臭味，病斑向上、下、左、右扩展蔓延，造成茎基和根、叶柄腐烂。"
"012474eaafb64e564cfbd271d253f5e5","毒常春藤","毒常春藤，伞形目(Apiales，Umbellales)、五加科(Araliaceae)、常春藤属(Hedera L.)。分布于亚洲、欧洲和非洲北部。"
"013fef436f3f494498c337884f85dac8","莨菪","天仙子（学名：Hyoscyamus niger L.）是茄科天仙子属植物。二年生草本，高达1米，全体被粘性腺毛。根较粗壮。一年生的茎极短，茎生叶卵形或三角状卵形，顶端钝或渐尖。花在茎中部以下单生于叶腋，在茎上端则单生于苞状叶腋内而聚集成蝎尾式总状花序。蒴果包藏于宿存萼内，长卵圆状，长约1.5厘米，直径约1.2厘米。种子近圆盘形，直径约1毫米，淡黄棕色。夏季开花、结果。分布于蒙古、俄罗斯、欧洲、印度和中国；在中国分布于东北、华北、西北及西南，华东有栽培或逸为野生。常生于山坡、路旁、住宅区及河岸沙地。天仙子茎叶繁茂，群花期长达2个月，可广泛种栽于公园、公路两侧，布置花坛外轮可起到画龙点晴的作用，亦可作为绿化带呈块状播种。其叶、根、花、种子入药，具镇痛解痉之功效；主治胃肠痉挛、胃腹作痛、神经痛、咳嗽、哮喘、癫狂，外用治痈肿疗疮、龋齿作痛。（概述图参考来源： ）"
"014d7deeb356924ffa748deead19055d","猩猩草","猩猩草（学名：Euphorbia cyathophora Murr.）：常绿或半常绿灌木，盆栽时株高0.5米-2米，在亚热带地区可长到6米以上。茎直立而光滑，单叶互生，卵状椭圆形至阔披针形，具不规则的深缺刻。长10-15厘米。花小，有蜜腺，排列成密集的伞房花序。总苞形似叶片，也叫顶叶，基部大红色，也有半边红色半边绿色的。上面簇生出红色的苞片，向四周放射而出，苞片和叶片相似，只是较狭，是主要观赏部位。雌雄同株异花，雌花单生于花序的中央，雄花多数，均无花被。蒴果扁圆形。种子卵圆形，黑色。 原产于美洲热带地区。喜温暖干燥和阳光充足环境，不耐寒，恤霜冻，耐半阴，怕积水，宜在疏松肥沃和排水良好的腐质土壤中生长。猩猩草上部叶片红白镶嵌， 异常热闹， 常用作花境或空隙地的背景材料， 也可作盆栽和切花材料。（概述图片参考资料来源： ）"
"014e6074e0516f0fbfdaa953c839cd71","展宏图","红色,蔷薇型。茎长直立。柄短。叶小，青绿色，有皱纹。株型直立，高大。分枝能力强。花期晚。"
"014ee2481a7490ee117af5bc00f2f214","应季水果","应季水果指的是季节性的水果，每个季节都有不同的水果种类。"
"015d340ef3a80a47002fcb0b20f2f8b7","佳蔬","佳蔬，此词汇用处很广，即可以用作名词，特指某一类菜蔬瓜果，也可以用作形容词，指其用途和食效。"
"015eee1a16964238a4a053e47bf8dd29","太平大蒜","太平大蒜，属于植物界，种子植物门，双子叶植物纲，分布于中国铜陵地区。"
"015fc0dc9e1b5965d4c5fdfff5131049","仙境水蜜桃","仙境水蜜桃属于高档果品，产于徐州第一高峰大洞山旁、有三千多年桃树种植历史的、国内最大规模的有机种植生态桃园：徐州贾汪桃源仙境。仙境水蜜桃的种植流程严格遵循“放心种植法”，结出的每一颗桃子都色美、香浓、味甜，且富含大量铁、维生素C等营养成分，有显著的益气补血、美容养颜、润肠通便、强健体魄之功效。正宗的仙境水蜜桃每一颗都是“优中选优”之品，在上市之前都要经过严格筛选，以保证品质统一，确保消费者吃到的都是桃源仙境里最好吃的、最新鲜的一批桃子。"
"0163594dc72fe60c98ca0bc506721cf5","堆土防寒","堆土防寒即指用土堆防止花木受霜冻而安全越冬的技术措施。对于一些宿根花卉或花灌木，浇封冻水后在其根茎四周堆起30—40厘米高的土堆也是一种常用的防寒方法。"
"017756291cc3b6e1a7d0654bf282c34d","东俄洛橐吾","东俄洛橐吾是一种菊科橐吾属的植物，分布于产西藏东南部、云南西北部、四川西南部至西北部。"
"0187241fa6a8b27d85199be505fbb129","蜜利葡萄","特抗葡萄---蜜利 ，日本引进，为蜜汁葡萄的优选株系，属欧美杂交种，是特色植物课题组从多个适合于南方的高抗葡萄品种中选择出来的优良特抗葡萄品种之一。"
"01878f7d47b3848ee740ff19363860bd","北豆7号","北豆7号，是黑龙江省农垦总局北安农业科学科研所选育的大豆早熟组品种。"
"018a2d5d154adbf8be1dc25231b0fbed","挂绿荔枝","增城挂绿，广东省增城市特产，中国国家地理标志产品。增城挂绿是广东增城的特产，它是荔枝中的珍稀品种。增城挂绿品质佳，适应性强。挂绿荔枝果实扁圆，不太大。果蒂带有一绿豆般的小果粒；蒂两侧果肩隆起，带小果粒侧稍高，谓之龙头，另一边谓之凤尾。果实成熟时红紫相间，一绿线直贯到底，“挂绿”一名因此而得。其果肉细嫩、爽脆、清甜、幽香，特别之处是凝脂而不溢浆，用纱包裹，隔夜纸张仍干爽如故。增城挂绿以文献正式记载至今已有400多年的历史，据乾隆年间县志记载原产于增城新塘四望岗，后至嘉庆年间因官吏勒扰，百姓不堪负重而砍光挂绿荔枝，万幸只存县城西郊西园寺（现荔城挂绿广场）一棵至今，西园挂绿弥为珍贵。在2001年、2002年举行的挂绿拍卖会上，曾创下单颗55.5万元的天价。2012年08月23日，原国家质检总局批准对“增城挂绿”实施地理标志产品保护。"
"01a85240226391de5a6387397ea1732e","石榴汁","石榴汁是石榴经过榨汁、酶解、澄清、粗滤、超滤等步骤制作成的一种果汁。"
"01a9ef6948f2523de61e2cb64e1caf00","文丁果","常绿小乔木。树冠伞性或开心形，枝条散生，树皮纵裂，老枝有明显皮孔，单叶互生，纸质，长椭圆形，先端急尖，边缘有锯齿，花腋生，花冠白色，通常有花1～2朵，圆形浆果，成熟时红色至深红色，种子细小，果味香甜似冬瓜露味。甜而不腻，清香宜人文丁果（Muntingia colabura L.）又名牙买加樱桃，为杜英科文丁果属常绿小乔木。树冠伞性或开心形，枝条散生，树皮纵裂，老枝有明显皮孔，单叶互生，纸质，长椭圆形，先端急尖，边缘有锯齿，花腋生，花冠白色，通常有花1-2朵，圆形浆果，成熟时红色至深红色，种子细小，果味香甜似冬瓜露味。作为一种热带果树，我园于1985年引入，现生长发育良好。"
"01ae1e6df7c98372d7427c7a1ca24eca","玉兰香","玉兰香甜瓜品种是以从日本引进的C-7-5-1中选育的自交系为为母本，从台湾引进的C-8-5-2中选育的自交系为父本配制的杂交种，原代号早蜜王（高抗小籽正交）。"
"01b71d4caf4ca960a9e12ad5501cec5d","不育带毛蕨","毛蕨，植株高达1米以上。根状茎长而横走，有褐色茸毛。叶远生，近革质，下面密生灰白或淡棕色毛；叶片阔三角形或卵状三角形，长30～80厘米，宽30～50厘米，三回羽裂；末回裂片基部彼此相连或分离，镰状披针形，钝尖头，全缘或偶有下部的为浅裂或呈波状圆齿。孢子囊群生小脉顶端的联结脉上，沿叶缘分布；囊群盖条形，并有由变质的叶缘反折而成的假盖。 分布于陕西（秦岭南坡）、湖北、四川、云南、贵州、广西、广东、台湾和西藏（亚东）；亚洲热带其他地区也有。生阳坡或疏林下，海拔570～3000米。用途同蕨；其根状茎所含的淀粉质量比蕨要好。有药用价值。较耐干旱，但喜阴，耐高温。"
"01df3199284c7eebe67341a9057cc5ba","《观赏蕨》","《观赏蕨》为林尤兴编著，于2001年1月1日在农业出版社出版，阐述了形式多机关报有蕨类观赏形式，用于观赏的蕨类植物的主要类群，蕨类植物的繁殖，育苗与杂交育种的技术操作及栽培和管理等内容。"
"01e72489f5c011ddaeb87fc805a53aff","温州花椰菜","温州花椰菜，为十字花科芸薹属甘蓝种中以花球为产品的一个变种，一二年生草本植物。药用功效：祖国医学认为，花椰菜味甘性平，有清热润肺的功效。现代医学认为，它所含的维生素C和胡萝卜素具有明显的抗氧化作用。"
"01e988180abbbad68a93f9aaf53871be","斑唇马先蒿","斑唇马先蒿，沼泽生草本，所属植物界，西藏广布，多分布于海拔2700-5300m的高山草甸、沼泽、林缘湿地。云南西北部、四川西部以及沿喜马拉雅诸国也产。具有很高的药用价值，如清热解毒，强筋利水，固精等。"
"01eb0898a45fd5945872f5078f694ecb","授粉","授粉是一种植物结成果实必经的过程。花朵中通常都有一些黄色的粉，这叫做花粉。这些花粉需要被传给同类植物某些花朵。花粉从花药到柱头的移动过程叫做授粉。"
"01ed8bfcbe2d97917ff36e8548e6b98d","高地鳞伞","科 形 热带雨林气候"
"0209d3cf7218ba42da7014d4f47b91a8","七叶树叉钩丝壳","七叶树叉钩丝壳（Sawadaea aesculi）是属于白粉菌目白粉菌科叉钩丝壳属的一种真菌，寄生在七叶树属植物上。"
"021ceca3f541402d873270d8b63d9deb","三裂叶豇豆","三裂叶豇豆，茎长30-60厘米，无毛或被脱落性毛。羽状复叶具3小叶，托叶卵形，长0.6-1.9厘米，近基部盾状着生。"
"021ff3d308a4bc5d11d990fced7ed476","西葫芦白粉病","白粉病为小西葫芦主要病害，分布广泛，各地均有发生，春秋两季发生最普遍，发病率30%―l00%，对产量有明显影响，一般减产10%左右，严重时可减产50%以上。此病除为害小西葫芦外，还为害黄瓜、南瓜、冬瓜、丝瓜、甜瓜等多种瓜类作物。"
"022ac161925a9c215cc33272a1560128","土地开垦","土地开垦一般是指对未利用土地（如各类荒山、荒地、荒滩、荒水等），采取工程措施、生物措施或综合措施，使其改造成为以种植、养殖为主的可持续性利用的农用土地的社会生产实践活动。"
"022b7e24fb4cea7a2efc89009416099a","光蕊杜鹃","光蕊杜鹃（学名：Rhododendron coryanum Tagg et Forrest）：常绿灌木，高约3-6米；小枝淡棕色，粗约4毫米，幼时有灰白色柔毛，老后有薄层深灰色毛被。叶多密生于枝顶，革质，长圆状椭圆形至长圆状披针形，上面绿色。总状伞形花序，有花15-20朵；花冠漏斗状钟形，长2.5-3厘米，上部直径3-3.5厘米，乳白色，内有红棕色的斑点，5裂，裂片圆形。蒴果圆柱形。花期6月，果期8-10月。产中国云南和西藏。生于海拔2600-3700米的灌木林中或冷杉林下。该物种因花朵美丽，有栽培，具有较高的园艺价值。（概述图片参考资料来源： ）"
"022e918be8cb601fde63ac12e9c370a9","耳羽岩蕨","耳羽岩蕨，岩蕨科植物，植株高15-30厘米。生林下石上及山谷石缝间，海拔250-2700米。"
"024b0cd1e880b35de84be8d7a582f1e9","准噶尔矢车菊","菊科 COMPOSITAE || 矢车菊属 Centaurea L.多年生草本植物。"
"025c12c749690e6aa6261d31d9a4c332","德新油18","德新油18为甘蓝型隐性核不育两系杂交种，全生育期平均224.9天，与油研10号相当。"
"0265a00065a1273b5a0ea3ffaac31ced","大花黄牡丹","大花黄牡丹属落叶灌木。仅产于米林、林芝，生于海拔2900-3200m的雅鲁藏布江河谷及山坡林缘。它以植株高大、花朵硕大而显著、心皮数较少区别于滇牡丹，是极珍贵的牡丹观赏、育种材料。属于国家二级保护植物。英名 Paeonia ludlowii科属 毛茛科芍药属大花黄牡丹是我国八个牡丹种之一，花朵绚丽动人，野外存活仅6000 株左右，且仅分布在西藏 林芝地区八一至米林70公里的狭长地带。大花黄牡丹的根部可作为药材，一些人把它当一般的药材进行了毁灭性的挖掘。"
"0270429774b948d8e7bcf1fdc0d1e057","嘉优2号","嘉优2号，该品种属粳型三系杂交水稻。在长江中下游作单季晚稻种植，全生育期平均146.2天。"
"0271ca3cfa2d7bec26c17817cdb6d0a7","广西南宁市武鸣县双桥","广西南宁市武鸣县双桥下渌村水果网为全国精神文明先进村，总人口约850人，以种植龙眼、芒果闻名，四季有水果、野菜采摘，鱼塘建有钓位，八月有“农家乐龙眼节”。拥有农家乐床位25张，食宿条件良好，风味小吃有: 白切土鸡、高峰柠檬鸭、下渌鱼生、上汤野菜、烤红薯等。"
"0271cb35cd6c473f91b40cf3c0b22043","三裂叶绢蒿组","裂叶绢蒿组（Sect. Juncea (Poljak.) Y. R. Ling）是多年生草本或半灌木状。植株常被绒毛或柔毛。叶二回或一回三出全裂。我国有1种，1变种，隶属于1个系中。产新疆。苏联也有。"
"028031de88326633cafd62dfa2a1408e","富贵菜","富贵菜别名百子菜、神仙菜等，菊科三七草属多年生宿根草本植物。分布在广东、海南、福建、四川等地。食用地上部嫩梢叶，可以凉拌、炒食或作汤。"
"02849f87ae965653ee260c2831f0279d","川香优6号","川香优6号：川香优6号系四川省农业科学院作物研究所用川香29A与成恢178组配而成的优质杂交香稻新组合。
南方稻区长江上游中籼迟熟优质B组国家品种试验：川香优6号，2003年初试平均亩产585.29公斤，比汕优63（CK）增产3.25%，达极显著水平，比汕优63（CK）增产点比例为61.1%。全生育期158.8天，比对照迟熟4.6天。主要农艺性状表现：植株略高、株型偏紧、叶色淡绿、叶姿挺直、分蘖力强、田间长势繁茂、穗粒结构协调、熟期偏迟，每亩有效穗数16.5万，株高116.4cm，穗长25.4cm ，每穗总粒数164.9粒，结实率79.1%，千粒重28.7克。抗性：稻瘟病穗瘟损失最高级1级，抗性综合指数3.0级；白叶枯病7级；褐飞虱9级。米质主要指标：整精米率65.8%，长宽比2.8，垩白粒率32%，垩白度6.1%，胶稠度76mm，直链淀粉含量21.1%。"
"028b426284b44f8e560b5e1316ece5c4","优优122","优优122，广东省农业科学院水稻研究所选育。该组合属感温型早籼中熟三系杂交水稻。在华南作早造全生育期平均121.6天，比对照汕优63早熟7天。在广东省作晚造106天。"
"028fc4a90e288754c64c5740c5dbedc7","东安林场","东安林场位于饶河镇北部约59公里处，西与胜利农场相邻，北与八五九农场相接，东北与抚远县接壤，东以乌苏里江主航道中心为界与俄罗斯隔江相望。行政区域属八五九农场境内。该林场境内森林茂密，物种多样，据考察有植物2368种，属国家一级保护的珍稀濒然树有银杏、南方红豆杉、钟萼本、资源冷杉和报春苣苔5种，属国家一级保护的珍贵野生动物有黄腹角雉；白颈长尾锥、林麝、金钱豹和云豹5种。"
"029b5d88f6b4022d6510d44d718cca7e","福州橄榄","福州橄榄，福建省福州市特产，全国农产品地理标志。把橄榄当作珍果种植，橄榄种植在中国已有两千多年的历史，汉代的《三辅黄图》中就已提到。福州橄榄，产地主要分布在闽江下游两岸，以闽侯、闽清的产量最多。福州橄榄酥脆可口，初吃时微涩，细嚼后生津，可溶性固形物含量高，肉质鲜嫩、松脆，回甘明显、持久，风味浓。2011年09月13日，中华人民共和国农业部批准对“福州橄榄”实施农产品地理标志登记保护。"
"029e62317724d31d1817f498b5968ab2","天绿","苞叶紫色，叶半垂、尖锐，叶质较厚，脚壳低。繁殖快，健花。"
"02a8566510d1e8706442a9addf377003","华春1号","华春1号是华南农业大学利用广西高蛋白春大豆品种桂早1号为母本、从巴西引进耐酸铝低磷大豆品种巴西11号(EMBRAPA58)为父本有性杂交，采用混合摘荚法选育而成的高产、稳产、优质春大豆新品种。"
"02bd75b1ca3f0a219d6d863b07ae1ae1","丝毛蓝刺头","丝毛蓝刺头（学名：Echinops nanus Bunge）是一年生草本植物。叶互生。头状花序仅含1个小花，多数头状花序在茎枝顶端排成球形的复头状花序，外围有1-2层苞叶，苞叶极小，通常刚毛状，每个头状花序的基部有多数刚毛状的扁平基毛；总苞片位于基毛与小花之间，多层，多数（12-45个），覆瓦状排列，向内层渐长。全部小花两性，结实，花冠管状，檐部5深裂；花柱分枝短，分枝处下部有毛环；花药基部附属物箭形，繸状或边缘有缘毛。瘦果压扁，被稠密的顺向贴伏的长直毛。冠毛扁糙毛状。生于荒漠，海拔1300-～1500米。分布于中国新疆天山地区和西伯利亚。"
"02c25a9dc6136a3d7fa517c4978a049b","桂糖24号","桂糖24号（原名：桂糖94-116）是广西壮族自治区甘蔗研究所以桂糖71-5×崖城84-153杂交选育而成的，崖城84-153来源于海南甘蔗育种场。2006年通过广西自治区农作物品种审定委员会审定，品种审定编号：桂审蔗2006002号。"
"02c6d036611622b32cde78e5e453fb22","紫葡萄","紫葡萄正名为秋葡萄（学名：Vitis romanetii Roman. du Caill. ex Planch.），木质藤本。小枝圆柱形，有显著粗棱纹，密被短柔毛和有柄腺毛，腺毛长1-1.5毫米；卷须常2或3分枝，每隔2节间断与叶对生。花期4-6月，果期7-9月。葡萄为葡萄科植物葡萄的果实。本种小枝、叶柄、花梗密被柔毛和有柄腺体，托叶大，长7-12毫米，有别于本属其他种类。对霜霉病有抗性；果可食或酿造果酒，并有药效。"
"02d45c9735e8968bc6b4f4f855ae92d3","红心火龙果","哥斯达黎加量天尺（学名：Hylocereus costaricensis (F.A.C.Weber) Britton & Rose）是仙人掌科量天尺属植物，多年生，陆生，附生，藤状仙人掌。有三角形（3边，有时4或5边），绿色。茎攀缘，宽1-3（-10）厘米，通常非常厚；棱3（-4）。成年枝上的刺长1-3厘米，长约2-4厘米，针状（针状）至近圆锥形，呈灰褐色至黑色，呈深绿色表皮。花漏斗状，长22-30厘米，芳香浓郁，幼芽球形。果实宽卵形到球状，明亮的洋红色。种子是梨形，黑色，并且嵌入整个肉体。约1-2毫米。原产于哥斯达黎加，横跨尼加拉瓜南至秘鲁。美国（夏威夷）和中国（广西、广东、贵州、海南、云南和福建）等地均有引种栽培。生长于中美洲的热带雨林。具有抗旱、耐高温、喜光等特性，对土质要求不严，最合适的土壤pH值为6-7.5，有机质丰富和排水性好的土地是最好的生长地。因为哥斯达黎加量天尺属于热带水果，所以冬季气温低于0℃的地区必须采用大棚种植。果实色泽红艳，营养丰富，含葡萄糖、维生素C和多种矿物质，具有低脂肪、高磷脂、低热量等特点，有预防便秘、护肤养颜、降低血糖和血脂等功效。（概述图参考来源： ）"
"02e56021e6e5f0c74010b2667f020dd5","长花野丁香","长花野丁香，中文学名：长花野丁香（变种）（拉丁学名：Leptodermis gracilis C. E. C. Fischer var. longiflora Lo），为茜草科野丁香属下的灌木。产于四川。生于海拔2650米处的灌丛中。"
"02eb473f1ddac7a290fed075541f3788","墨兰","墨兰（学名：Cymbidium sinense （Jackson ex Andr.）Willd.）：又名报岁兰，是兰科兰属地生植物。假鳞茎卵球形，包藏于叶基之内。叶带形，近薄革质，暗绿色。花葶从假鳞茎基部发出，直立，较粗壮，一般略长于叶；花的色泽变化较大，较常为暗紫色或紫褐色而具浅色唇瓣，也有黄绿色、桃红色或白色的，一般有较浓的香气；萼片狭长圆形或狭椭圆形；花瓣近狭卵形；唇瓣近卵状长圆形；蕊柱稍向前弯曲，两侧有狭翅；花粉团4个，成2对，宽卵形。蒴果狭椭圆形。花期10月至次年3月。生于林下、灌木林中或溪谷旁湿润但排水良好的荫蔽处，海拔300-2000米。分布于中国、印度、缅甸、越南、泰国、日本琉球群岛等。（概述图片参考资料： ）"
