"edc8811e579f455b4d82d8145e401dbe","圆冠榆","纲","双子叶植物纲(Magnoliopsida)，又称木兰纲。"
"edc8811e579f455b4d82d8145e401dbe","圆冠榆","亚纲","金缕梅亚纲(Hamamelidae)"
"edc8811e579f455b4d82d8145e401dbe","圆冠榆","目","荨麻目(Urticales)"
"edc8811e579f455b4d82d8145e401dbe","圆冠榆","科","榆科(Ulmaceae)"
"edc8811e579f455b4d82d8145e401dbe","圆冠榆","属","榆属(Ulmus)"
"edc8811e579f455b4d82d8145e401dbe","圆冠榆","种","圆冠榆"
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","中文学名","阳桃"
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","别名","洋桃、五敛子、杨桃、酸阳桃"
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","拉丁学名","Averrhoa carambola L."
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","界","植物界"
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","门","被子植物门"
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","纲","双子叶植物纲"
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","亚纲","原始花被亚纲"
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","目","牻牛儿苗目"
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","科","酢浆草科"
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","属","阳桃属"
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","种","阳桃"
"fac6755cfc8e26d2f2291e5932618ce1","阳桃","命名者及年代","L.,1753"
"dab7070fb6b584c2f834a39add703744","水蜡","中文学名","水蜡"
"dab7070fb6b584c2f834a39add703744","水蜡","别名","山指甲"
"dab7070fb6b584c2f834a39add703744","水蜡","拉丁学名","Ligustrum obtusifolium Sieb. et Zucc."
"dab7070fb6b584c2f834a39add703744","水蜡","界","植物界"
"dab7070fb6b584c2f834a39add703744","水蜡","族","木犀榄族 Trib. Oleeae"
"dab7070fb6b584c2f834a39add703744","水蜡","门","被子植物门"
"dab7070fb6b584c2f834a39add703744","水蜡","纲","双子叶植物纲"
"dab7070fb6b584c2f834a39add703744","水蜡","亚纲","合瓣花亚纲"
"dab7070fb6b584c2f834a39add703744","水蜡","目","木犀目"
"dab7070fb6b584c2f834a39add703744","水蜡","亚目","木犀亚目 Oleineae"
"dab7070fb6b584c2f834a39add703744","水蜡","科","木犀科"
"dab7070fb6b584c2f834a39add703744","水蜡","亚科","木犀亚科 Oleoideae"
"dab7070fb6b584c2f834a39add703744","水蜡","属","女贞属"
"dab7070fb6b584c2f834a39add703744","水蜡","种","水蜡"
"dab7070fb6b584c2f834a39add703744","水蜡","分布区域","原产于我国中南地区，现北方各地广泛栽培，日本也有分布。"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","中文学名","墨西哥落羽杉"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","拉丁学名","Taxodium mucronatum Tenore"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","界","植物界"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","门","裸子植物门"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","纲","松柏纲"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","亚纲","松杉纲"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","目","松杉目"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","科","杉科"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","属","落羽杉属"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","亚属","落羽杉属"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","种","墨西哥落羽杉"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","命名者及年代","Tenore，1853"
"b562d853a1e4bfad7650252b0aae3d78","墨西哥落羽杉","分布区域","原产于墨西哥及美国西南部，中国上海、浙江（台州、温州、宁波和绍兴等地）、江苏（南京）、河南、湖北（武"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","中文学名","美丽异木棉"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","别名","美人树、美丽木棉、丝木棉"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","拉丁学名","Ceiba speciosa St.Hih."
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","界","植物界"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","门","被子植物门"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","纲","双子叶植物纲"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","亚纲","原始花被亚纲"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","目","锦葵目"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","亚目","锦葵亚目"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","科","木棉科"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","属","吉贝属"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","种","美丽异木棉"
"6cc9847077aae01d5c7904ea895c196e","美丽异木棉","分布区域","原产南美，中国多地城市广泛栽培"
"a7e71c32737c4e49616576844f60cd9b","茴香菖蒲","中文学名","茴香菖蒲"
"a7e71c32737c4e49616576844f60cd9b","茴香菖蒲","别名","茴香菖蒲、洗手香、带手香、神仙草、路边香、三柰香、香菖蒲"
"a7e71c32737c4e49616576844f60cd9b","茴香菖蒲","拉丁学名","Acorus gramineus Soland"
"a7e71c32737c4e49616576844f60cd9b","茴香菖蒲","界","植物界"
"a7e71c32737c4e49616576844f60cd9b","茴香菖蒲","族","菖蒲族"
"a7e71c32737c4e49616576844f60cd9b","茴香菖蒲","门","被子植物门"
"a7e71c32737c4e49616576844f60cd9b","茴香菖蒲","纲","单子叶植物纲"
"a7e71c32737c4e49616576844f60cd9b","茴香菖蒲","科","Acorus gramineus Soland"
"a7e71c32737c4e49616576844f60cd9b","茴香菖蒲","属","菖蒲属"
"a7e71c32737c4e49616576844f60cd9b","茴香菖蒲","种","菖蒲"
"a7e71c32737c4e49616576844f60cd9b","茴香菖蒲","分布区域","四川省、湖南省、湖北省、贵州省、重庆、云南省、广西省、广东省"
"eb199ba1eb719ef500df210adfe88df4","刺桐","中文学名","刺桐"
"eb199ba1eb719ef500df210adfe88df4","刺桐","别名","海桐、山芙蓉、空桐树、木本象牙红"
"eb199ba1eb719ef500df210adfe88df4","刺桐","拉丁学名","Erythrina variegata Linn."
"eb199ba1eb719ef500df210adfe88df4","刺桐","二名法","Erythrina variegata"
"eb199ba1eb719ef500df210adfe88df4","刺桐","界","植物界"
"eb199ba1eb719ef500df210adfe88df4","刺桐","族","菜豆族"
"eb199ba1eb719ef500df210adfe88df4","刺桐","门","被子植物门"
"eb199ba1eb719ef500df210adfe88df4","刺桐","纲","双子叶植物纲"
"eb199ba1eb719ef500df210adfe88df4","刺桐","亚纲","蔷薇亚纲"
"eb199ba1eb719ef500df210adfe88df4","刺桐","目","豆目"
"eb199ba1eb719ef500df210adfe88df4","刺桐","亚目","豆亚目"
"eb199ba1eb719ef500df210adfe88df4","刺桐","科","豆科"
"eb199ba1eb719ef500df210adfe88df4","刺桐","亚科","蝶形花亚科"
"eb199ba1eb719ef500df210adfe88df4","刺桐","属","刺桐属"
"eb199ba1eb719ef500df210adfe88df4","刺桐","种","刺桐"
"eb199ba1eb719ef500df210adfe88df4","刺桐","分布区域","原产热带亚洲，中国福建、广东、海南、台湾、江苏等地均有栽培。"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","中文学名","楝叶吴萸"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","拉丁学名","Tetradium glabrifolium"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","界","植物界"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","门","被子植物门(Angiospermae)"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","纲","双子叶植物纲(Dicotyledoneae)，又称木兰纲。"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","亚纲","蔷薇亚纲(Rosidae)"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","目","无患子目(Sapindales)"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","亚目","芸香亚目"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","科","芸香科(Rutaceae)"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","亚科","芸香亚科(Rutoideae Engl.)"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","属","吴茱萸属(Tetradium)"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","种","楝叶吴萸"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","命名者及年代","(Champ. ex Benth.) Hartley"
"7af61f2032c22d5c22011d40f6892ec9","楝叶吴萸","分布区域","台湾,福建,广东,海南,广西,云南"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","中文学名","豆科"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","外文名","Leguminosae"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","拉丁学名","Leguminosae"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","界","植物界"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","门","被子植物门"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","纲","双子叶植物纲，又称木兰纲。"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","亚纲","原始花被亚纲"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","目","蔷薇目"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","亚目","蔷薇亚目"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","科","豆科"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","亚科","通常分3亚科"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","属","本科约600属。中国有130属，"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","种","世界14000种，中国1200种。"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","分布区域","广布于全世界"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","体征","叶常绿或落叶，果为荚果，形状种种。"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","拼音","dòu kē"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","亚界","绿色植物亚界"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","总门","轮藻总门"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","学名","Fabaceae Lindl. (1836)"
"660cee13e5e6fb519aac108ec4bc8f84","豆科","分类系统","恩格勒系统，1964"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","中文学名","毛蜂斗草"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","拉丁学名","Sonerila cantonensis var. strigosa"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","界","植物界"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","族","蜂斗草族(Sonerileae Triana)"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","门","被子植物门(Magnoliophyta)"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","纲","双子叶植物纲(Magnoliopsida)，又称木兰纲。"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","亚纲","蔷薇亚纲(Rosidae)"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","目","桃金娘目(Myrtales)"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","科","野牡丹科(Melastomataceae)"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","亚科","野牡丹亚科(Melastomatoideae Ser. ex DC.)"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","属","蜂斗草属(Sonerila Roxb)"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","种","毛蜂斗草"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","命名者及年代","C. Chen"
"6bfbb9a158b635ed0ef867deebfb1d3d","毛蜂斗草","分布区域","海南,云南"
"0cdf51aeea773d3b920f3f54c60f8d90","梧桐科","中文学名","梧桐科"
"0cdf51aeea773d3b920f3f54c60f8d90","梧桐科","拉丁学名","Sterculiaceae"
"0cdf51aeea773d3b920f3f54c60f8d90","梧桐科","界","植物界"
"0cdf51aeea773d3b920f3f54c60f8d90","梧桐科","门","被子植物门"
"0cdf51aeea773d3b920f3f54c60f8d90","梧桐科","纲","双子叶植物纲"
"0cdf51aeea773d3b920f3f54c60f8d90","梧桐科","亚纲","五桠果亚纲"
"0cdf51aeea773d3b920f3f54c60f8d90","梧桐科","目","锦葵目"
"0cdf51aeea773d3b920f3f54c60f8d90","梧桐科","科","梧桐科"
"0cdf51aeea773d3b920f3f54c60f8d90","梧桐科","属","世界有68属，中国有22属。"
"0cdf51aeea773d3b920f3f54c60f8d90","梧桐科","种","世界约1100种，中国有89种。"
"0cdf51aeea773d3b920f3f54c60f8d90","梧桐科","分布区域","热带和亚热带地区"
"441369bf6697425e886bce3d69a4fc71","黄心龙舌兰","中文学名","黄心龙舌兰"
"441369bf6697425e886bce3d69a4fc71","黄心龙舌兰","外文名","Agave americana L. var.mediopicta"
"441369bf6697425e886bce3d69a4fc71","黄心龙舌兰","拉丁学名","Agave americana L. var.mediopicta"
"441369bf6697425e886bce3d69a4fc71","黄心龙舌兰","界","植物界"
"441369bf6697425e886bce3d69a4fc71","黄心龙舌兰","科","龙舌兰科"
"441369bf6697425e886bce3d69a4fc71","黄心龙舌兰","属","龙舌兰属"
"441369bf6697425e886bce3d69a4fc71","黄心龙舌兰","种","黄心龙舌兰"
"441369bf6697425e886bce3d69a4fc71","黄心龙舌兰","分布区域","原产于墨西哥。"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","中文学名","千屈菜科"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","别名","水柳、水枝柳、水枝锦"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","拉丁学名","Lythraceae J. St.-Hil. (1805)"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","界","植物界"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","门","被子植物门(Angiospermae)"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","亚门","木贼亚门（维管植物亚门）"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","纲","双子叶植物纲(Magnoliopsida)，又称木兰纲。"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","亚纲","蔷薇亚纲(Rosidae)"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","目","桃金娘目(Myrtales)"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","科","千屈菜科（Lythraceae）"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","属","共25属约550种"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","种","中国有11属约48种"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","拼音","qiān qū cài kē"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","亚界","绿色植物亚界"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","总门","轮藻总门"
"9dbe725e3ed2a12e7fb1f4b26104b035","千屈菜科","超目","蔷薇超目"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","中文学名","盾叶半夏"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","拉丁学名","Pinellia peltata"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","二名法","Pinellia peltata"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","界","植物界"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","族","天南星族(Areae Engl.)"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","门","被子植物门(Magnoliophyta)"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","纲","单子叶植物纲(Monocotyledoneae)"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","亚纲","泽泻亚纲(Alismatidae)旧分法归棕榈亚纲(Arecidae)"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","目","天南星科新分类法属泽泻目(Alismatales)，旧分类法属天南星目(Arales) 。"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","科","天南星科(Araceae)"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","属","半夏属(Pinellia)"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","种","盾叶半夏"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","命名者及年代","C. P'ei"
"90e80ca9dddd63e06ec1c3f5a049daab","盾叶半夏","分布区域","福建,浙江"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","中文学名","圆穗蓼"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","别名","羊羔花，猴子七，拉冈，拉岗，头花蓼 ，迷丽"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","拉丁学名","Polygonum macrophyllum"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","界","植物界"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","门","被子植物门(Angiospermae)"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","纲","双子叶植物纲(Dicotyledoneae)，又称木兰纲。"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","亚纲","石竹亚纲（Caryophyllidae）"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","目","最近的APG II系统（2003年）是将蓼科处理为石竹目(Caryophyllale)下的一科。"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","亚目","在克朗奎斯特系统里为蓼科单独设立一个蓼目(Polygonales)。"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","科","蓼科（Polygonaceae）"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","亚科","蓼亚科"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","属","蓼属（Polygonum）"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","种","圆穗蓼"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","命名者及年代","D. Don"
"b68f1b3f1ae18e781a6f64b4fef1d1fe","圆穗蓼","分布区域","贵州,湖北,陕西,四川,西藏,云南,河南"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","中文学名","防己"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","别名","木防己"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","拉丁学名","Stephania tetrandra S.Moore"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","界","植物界"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","门","被子植物门"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","纲","双子叶植物纲"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","目","毛茛目"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","科","防己科"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","属","千金藤属"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","种","防己"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","分布区域","广布于亚洲东南部和东部以及夏威夷群岛"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","体征","块根通常圆柱状，外皮淡棕色"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","采收时间","秋季采收"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","用量","5-10g"
"bf9ca37de4c51d52e6f9cf6ef581bc05","防己","贮藏","置干燥处，防霉，防蛀"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","中文学名","薏仁米"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","别名","药玉米、水玉米、晚念珠、六谷迷、石粟子、苡米"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","拉丁学名","Coix lacryma-jobi L."
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","界","植物界"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","族","玉蜀黍族"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","门","被子植物们"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","纲","单子叶植物纲"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","目","禾本目"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","科","禾本科"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","亚科","黍亚科"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","属","薏苡属"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","种","薏苡"
"b06ab0ddd264284bd8f78d052b6f251d","薏仁米","分布区域","亚洲东南部与太平洋岛屿"
